Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Name,Industry,PayoutRatio,Adj Close
2019-07-04,6199.72265625,6249.720419606855,6148.724937626008,6199.72265625,66879.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-05,6494.70947265625,6494.70947265625,6100.727096639843,6494.70947265625,72710.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-08,6603.704589843751,6649.702532171554,6474.810453450984,6603.70458984375,33506.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-09,6798.69580078125,6798.69580078125,6599.704704391271,6798.69580078125,81203.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-10,7034.68505859375,7034.68505859375,6798.6956237923105,7034.68505859375,62087.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-11,6899.69091796875,7159.679271399457,6899.69091796875,6899.69091796875,59805.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-12,6809.6953125,6920.690346227973,6809.6953125,6809.6953125,25656.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-15,6773.596679687499,6849.69337084615,6759.697399550361,6773.5966796875,14190.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-17,6679.701171875001,6769.697145747568,6549.706987392403,6679.701171875,52788.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-18,6719.69921875,6729.698771158854,6658.701949055989,6719.69921875,73239.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-19,6689.30078125,6775.596724578522,6649.702455442402,6689.30078125,44237.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-22,6735.498046875,6889.5912409845705,6675.901107509245,6735.498046875,46421.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-23,6674.701171874999,6735.498254661131,6559.706320224718,6674.701171875,24678.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-24,6749.597656250001,6824.694391084359,6674.7011077638235,6749.59765625,32504.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-25,6679.80126953125,6749.597951788778,6601.6045724324595,6679.80126953125,36447.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-26,6764.697265625,6884.491709260172,6699.700174381005,6764.697265625,76970.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-29,6890.691406250001,6899.69100321071,6764.697048800066,6890.69140625,37353.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-30,6851.693359375,6887.691748303415,6821.794795111335,6851.693359375,24494.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-07-31,6709.69970703125,6849.693441604182,6699.700154561755,6709.69970703125,127872.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-01,6674.701171874999,6829.794325969995,6611.70399227528,6674.701171875,17575.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-02,6509.70849609375,6662.301760643309,6501.808947490767,6509.70849609375,52653.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-05,6249.6201171875,6549.706780460156,6222.721419053977,6249.6201171875,89168.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-06,6200.722656249999,6389.714203102321,6156.72462417856,6200.72265625,123838.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-07,6227.020996093749,6246.720309389336,6149.724652272197,6227.02099609375,68705.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-08,6549.70703125,6574.705913048664,6249.720449666031,6549.70703125,73854.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-09,6849.693359374999,6899.691121122262,6549.20681127395,6849.693359375,83082.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-12,6570.7060546875,6767.997033419629,6449.711467468327,6570.7060546875,45027.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-13,6551.1064453125,6704.999454013803,6551.1064453125,6551.1064453125,74365.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-14,6179.72314453125,6599.704329111044,6169.823685689459,6179.72314453125,145502.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-16,6210.1220703125,6307.6177084962765,6112.82661848517,6210.1220703125,60399.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-19,6290.71826171875,6343.715888148745,6196.722471446685,6290.71826171875,54292.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-20,6104.7265625,6227.821146612769,6099.726786445536,6104.7265625,98732.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-21,6122.826171875,6231.7212024233595,6122.826171875,6122.826171875,80170.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-22,6010.73095703125,6137.625179533632,6009.731001789688,6010.73095703125,88287.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-23,5755.7421875,6200.722255852588,5720.743755157661,5755.7421875,69633.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-26,5679.74560546875,5827.439185618935,5624.748068796077,5679.74560546875,44899.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-27,5579.75,5794.740367383512,5579.75,5579.75,757921.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-28,5578.75048828125,5675.746150113708,5526.852907076384,5578.75048828125,61834.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-29,5818.43994140625,5818.43994140625,5578.750467201569,5818.43994140625,67844.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-08-30,6059.62841796875,6059.62841796875,5849.737919170391,6059.62841796875,172432.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-02,5984.432420299666,6059.628762650672,5956.0333004008035,5980.0322265625,1952.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-03,5859.73779296875,5954.833635349526,5859.73779296875,5859.73779296875,29706.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-04,5968.43310546875,5968.43310546875,5864.7375505751115,5968.43310546875,82563.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-05,6149.724609375001,6189.722818216464,5952.733430830794,6149.724609375,50196.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-06,6284.71875,6324.716960023866,6149.72479116945,6284.71875,18393.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-09,6314.71728515625,6351.315744270792,6284.718628219641,6314.71728515625,54794.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-10,6339.81640625,6388.013956557783,6169.7239198199395,6339.81640625,94883.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-11,6509.50830078125,6509.50830078125,6276.419129430262,6509.50830078125,100244.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-12,6639.70263671875,6699.800042874662,6460.710652987928,6639.70263671875,19673.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-13,6744.698242187501,6745.898383805662,6639.70293967754,6744.6982421875,57250.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-16,6529.70751953125,6669.70124889333,6399.713342266463,6529.70751953125,97312.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-17,6599.70458984375,6599.70458984375,6400.713496907551,6599.70458984375,580051.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-23,6414.81298828125,6630.703227972028,6401.813570099432,6414.81298828125,65557.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-24,6403.71337890625,6488.709574597541,6314.71736224125,6403.71337890625,16375.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-25,6398.71337890625,6403.813248121249,6272.7190226408675,6398.71337890625,21800.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-26,6549.70703125,6549.807124429077,6398.713785186069,6549.70703125,9408.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-27,8410.8232421875,8999.596659448565,8379.624445130998,8410.8232421875,113615.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-09-30,8059.63916015625,8724.60938863068,7799.650800151209,8059.63916015625,189750.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-01,8044.6396484375,8050.5392865128815,7850.748431256308,8044.6396484375,72357.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-02,7970.843261718749,8059.639090137603,7939.64446348543,7970.84326171875,36654.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-03,7962.6435546875,7984.6425699082865,7840.548922560254,7962.6435546875,35524.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-04,8156.634765624999,8199.632840275222,7962.643452086781,8156.634765625,29797.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-07,8168.5341796875,8249.630646482374,8073.638526024083,8168.5341796875,42481.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-08,8099.637207031251,8199.632728105711,8065.638729865934,8099.63720703125,35154.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-09,8169.634277343749,8219.632039138998,8124.8364780789625,8169.63427734375,29383.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-10,8199.6328125,8199.6328125,8059.639081554878,8199.6328125,201953.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-11,8247.630859375,8299.628532106268,8199.63300762306,8247.630859375,24478.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-14,8199.6328125,8249.63057355183,8149.635051448172,8199.6328125,47836.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-15,8339.626953125,8339.626953125,8161.034844222744,8339.626953125,91005.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-16,8324.626953125,8399.52398743088,8204.632330377251,8324.626953125,73940.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-17,8599.615234375,8649.612997365553,8324.627537926963,8599.615234375,54952.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-18,8501.619140625,8599.614750573395,8499.61923021789,8501.619140625,52354.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-21,8209.6328125,8324.627669191534,8079.638626674787,8209.6328125,76957.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-22,8248.630859375,8349.626339651017,8099.637527086616,8248.630859375,207694.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-23,8198.6328125,8379.62470651909,8149.635006936823,8198.6328125,42125.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-24,8499.619140625,8499.619140625,8074.63818359375,8499.619140625,84242.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-25,8428.623046875,8499.61987168555,8399.624343783367,8428.623046875,7153.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-28,8444.6220703125,8479.620503996448,8369.625426704042,8444.6220703125,21360.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-29,8368.625,8393.623879794479,8284.628763890547,8368.625,46631.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-10-30,8199.6328125,8359.526042951258,8099.637290396342,8199.6328125,141684.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-04,8299.529296875,8389.525272918576,8199.633372859096,8299.529296875,78785.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-05,8368.625,8429.622266698529,8297.82836772578,8368.625,111911.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-06,8179.6337890625,8399.623939868583,8099.637370587561,8179.6337890625,60786.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-07,8347.6259765625,8374.824953198604,8179.633503627366,8347.6259765625,127825.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-08,8299.62890625,8399.624435240965,8299.62890625,8299.62890625,82195.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-11,8399.6240234375,8434.622456868488,8250.630692545572,8399.6240234375,107855.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-12,8389.6240234375,8489.619542191223,8100.737067409863,8389.6240234375,42749.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-13,8478.3203125,8599.614682426287,8299.727728649063,8478.3203125,79709.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-14,8479.6201171875,8649.61250161225,8349.625940862692,8479.6201171875,101146.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-15,8549.6171875,8749.608232821636,8479.620321637427,8549.6171875,83056.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-18,8449.6220703125,8649.71273015107,8349.426356494498,8449.6220703125,19364.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-19,8698.6103515625,8698.6103515625,8409.623296544503,8698.6103515625,76492.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-20,8696.6103515625,8699.610217154623,8571.21557920429,8696.6103515625,357776.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-21,8599.615234375,8699.610760356105,8499.619708393897,8599.615234375,38343.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-22,8688.611328125,8688.611328125,8549.71715072077,8688.611328125,131256.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-25,8486.6201171875,8648.61286597793,8432.622534257356,8486.6201171875,67481.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-26,8529.6181640625,8569.616373507108,8249.63069795025,8529.6181640625,725573.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-27,8598.615234375002,9009.596844018928,8499.6196641688,8598.615234375,73210.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-28,8399.6240234375,8699.610595703125,8399.6240234375,8399.6240234375,76427.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-11-29,8448.6220703125,8699.610842906704,8350.626453921137,8448.6220703125,74256.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-02,8444.6220703125,8589.615581288856,8332.527477606576,8444.6220703125,162729.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-03,8479.7197265625,8538.617478628159,8399.623705407721,8479.7197265625,127767.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-04,8564.6162109375,8564.6162109375,8409.623156332093,8564.6162109375,241993.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-05,8597.615234375,8639.613354849966,8479.620514945336,8597.615234375,61740.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-06,8584.615234375,8604.61433800779,8499.619043935643,8584.615234375,38744.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-09,8549.6171875,8599.614948830409,8500.619381396198,8549.6171875,45156.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-10,8599.615234375,8599.615234375,8499.619708393897,8599.615234375,56067.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-11,8557.517578125,8669.612173053729,8505.619509111304,8557.517578125,54442.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-12,8534.6181640625,8584.516322260735,8479.62062463386,8534.6181640625,100475.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-13,8699.6103515625,8699.6103515625,8559.616621767242,8699.6103515625,37370.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-16,8749.6083984375,8779.607055803572,8549.617349330358,8749.6083984375,28324.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-17,8799.6064453125,8939.600184215198,8749.608681418678,8799.6064453125,123410.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-18,8768.607421875,8929.600214088692,8753.108115792314,8768.607421875,65550.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-19,8993.59765625,8993.59765625,8709.610360900322,8993.59765625,34936.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-20,8799.6064453125,8999.597500887783,8709.610470303622,8799.6064453125,285062.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-23,8524.6181640625,8800.605801984055,8279.529532733146,8524.6181640625,32620.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-24,8299.62890625,8599.615493222893,8249.631141754518,8299.62890625,39982.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-26,7999.64208984375,8249.630905151367,7699.655511474609,7999.64208984375,5832.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-27,7599.659667968749,7759.652503083881,7549.661906995271,7599.65966796875,35531.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2019-12-30,7544.662109375001,7649.657407119782,7299.673081303844,7544.662109375,26640.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-02,7799.650878906249,7929.645060221354,7599.659830729166,7799.65087890625,135980.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-03,7809.4501953125,7809.4501953125,7638.557943383555,7809.4501953125,242763.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-06,7674.65625,7809.650203583062,7599.659609120521,7674.65625,153283.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-07,7454.56640625,7699.655539315683,7358.7708871814975,7454.56640625,61562.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-08,7644.957519531249,7644.957519531249,7369.670040199075,7644.95751953125,2326763.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-09,7579.660644531249,7630.858547618646,7518.763468667039,7579.66064453125,117255.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-10,7434.767089843749,7598.659651338387,7409.668116386031,7434.76708984375,198155.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-13,7399.668945312501,7519.663576858109,7399.668945312501,7399.6689453125,118594.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-14,7350.670898437499,7449.6664662439625,7350.670898437499,7350.6708984375,54026.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-15,7324.671874999999,7479.664931740614,7250.675189846415,7324.671875,49561.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-16,7259.674804687499,7364.17012384588,7259.674804687499,7259.6748046875,67099.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-17,7024.685546875,7299.673237322064,7024.685546875,7024.685546875,198117.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-20,6943.68896484375,7099.681977302797,6852.693040909306,6943.68896484375,113769.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-21,6729.698730468749,6979.587446003222,6729.698730468749,6729.69873046875,99299.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-22,6749.69775390625,6799.695515046296,6699.699992766205,6749.69775390625,39667.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-23,6599.70458984375,6749.6978759765625,6549.706827799479,6599.70458984375,76786.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-24,6709.69970703125,6849.693441604182,6649.702392214279,6709.69970703125,59103.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-27,6604.7041015625,6649.702085600397,6554.706341520391,6604.7041015625,100353.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-28,6609.7041015625,6729.698729730048,6599.704549215204,6609.7041015625,67029.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-29,6640.702636718751,6679.700890420307,6599.704472570961,6640.70263671875,77793.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-30,6649.7021484375,6690.700312059445,6480.709717898261,6649.7021484375,57942.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-01-31,6647.70263671875,6679.701205367215,6599.704783746051,6647.70263671875,215474.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-03,6605.704101562499,6818.694560786358,6599.704370316757,6605.7041015625,24951.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-04,6859.69287109375,6899.691080254647,6671.901474387097,6859.69287109375,84337.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-05,7010.7861328125,7299.573004724217,7010.7861328125,7010.7861328125,80894.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-06,7289.673828124999,7359.070625352662,7129.680986904149,7289.673828125,149346.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-07,7296.67333984375,7296.67333984375,7059.784042647199,7296.67333984375,47663.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-10,7024.785644531251,7296.673376262085,7024.685551355509,7024.78564453125,70106.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-11,7100.68212890625,7189.678144886063,7032.685172876729,7100.68212890625,56360.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-12,7199.4775390625,7248.675532156589,7119.681306242917,7199.4775390625,48587.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-13,7248.67529296875,7248.67529296875,7147.779910270157,7248.67529296875,71931.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-14,7004.686523437501,7191.67815511242,7004.686523437501,7004.6865234375,23139.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-17,7035.685058593749,7039.684879548038,7005.786494612321,7035.68505859375,8060.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-18,6849.693359374999,7098.682212876368,6849.693359374999,6849.693359375,17389.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-19,6845.693359375,6845.693359375,6845.693359375,6845.693359375,18851.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-20,6899.69091796875,6999.686438519022,6799.795490590905,6899.69091796875,20448.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-21,6866.6923828125,6950.1886423093465,6866.6923828125,6866.6923828125,50262.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-24,6619.70361328125,6697.200143497156,6600.704463937996,6619.70361328125,20598.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-25,6279.61865234375,6738.698188859779,6279.61865234375,6279.61865234375,32560.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-26,5948.6337890625,6221.821763258221,5948.6337890625,5948.6337890625,76121.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-27,5802.740234375,5948.633605652178,5569.750664392341,5802.740234375,118049.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-02-28,5455.755859375,5787.741003310575,5455.755859375,5455.755859375,390814.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-03-02,5549.8515625,5649.746991295994,5413.657466273324,5549.8515625,147369.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-03-03,5474.7548828125,5739.743018692923,5474.7548828125,5474.7548828125,141861.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-03-04,5709.74462890625,5734.543324460081,5555.751516322789,5709.74462890625,84694.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-03-05,5599.74951171875,5649.747275216238,5474.655009796151,5599.74951171875,305446.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
2020-03-06,5314.76220703125,5588.749948278017,5314.76220703125,5314.76220703125,126266.0,0.0,0.0,LTM.SN,LATAM Airlines Group S.A.,Airlines,0.0,
